Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,III,Crotalus durissus,Reptilia,Serpentes,Viperidae,Crotalus,DE,US,,40,,medicine,g,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AE,DE,US,,1170.178,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AE,DE,,,26,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AE,IT,TH,,18,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AE,IT,US,,750,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AM,DE,US,,50,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AM,IT,US,,30,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AR,DE,US,,3240,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AR,DE,,,39,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AT,US,,3000,,medicine,,M,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AT,US,,3,,specimens,kg,M,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AU,DE,US,,10690,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AU,DE,,,678,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AU,IT,TH,,156,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,AZ,DE,,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BA,DE,US,,130.002,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BA,DE,,,55.218,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BB,DE,US,,50,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BB,DE,,,6,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BD,DE,US,,280,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BD,DE,,,32,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BF,DE,US,,2,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BH,DE,US,,420,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BH,DE,,,27,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BN,IT,US,,50,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BO,DE,US,,20,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BR,DE,US,,13310,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BR,DE,,,674,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,BR,IT,TH,,2,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CA,DE,US,,4401,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CA,DE,,,10,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CA,IT,TH,,59,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CH,DE,US,,2810,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CH,DE,,,109,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CH,IT,TH,,44,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CH,IT,TH,,2,skins,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CH,IT,US,,1250,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CL,DE,US,,1320,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CL,DE,,,89,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CN,DE,US,,78870,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CN,DE,,,3597,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CN,IT,TH,,1,leather products (small),,P,U
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CN,IT,TH,,475,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CO,DE,US,,4610,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,CO,DE,,,360,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,DE,US,,368000,,medicine,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,DZ,DE,US,,6,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,DZ,DE,US,,37,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,DZ,DE,,,15,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EC,DE,US,,1701,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EC,DE,,,246,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EG,DE,US,,10,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EG,DE,US,,1929,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EG,DE,,,23,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,EG,IT,US,,40,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,GB,IT,US,,10,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,GT,DE,US,,60,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,GT,DE,,,30,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,HN,DE,US,,50,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,HN,DE,,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ID,DE,US,,610,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ID,DE,,,92,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IL,DE,US,,738,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IL,DE,,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IL,IT,US,,6700,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IN,DE,US,,2400,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IN,DE,,,183,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IR,DE,US,,390,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IR,DE,,,74,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IT,TH,,5095,,skins,,,
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IT,US,,2000,,specimens,kg,,
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,IT,US,,6050,,specimens,,,
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JO,DE,US,,20,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JO,DE,,,8,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JO,IT,US,,10,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JP,DE,US,,1180,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JP,DE,,,396,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JP,IT,TH,,2,leather products (small),,P,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,JP,IT,TH,,753,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KE,DE,US,,2,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KE,IT,US,,90,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KR,DE,US,,945.755,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KR,DE,,,3,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KR,IT,TH,,1,leather products (small),,P,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KR,IT,TH,,222,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KW,IT,US,,2940,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KZ,DE,US,,1600,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KZ,DE,,,13,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,KZ,IT,US,,1830,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,LB,DE,US,,120,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,LB,DE,,,23,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,LK,DE,US,,990,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,LK,DE,,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,LK,IT,US,,120,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MA,DE,US,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MA,DE,US,,18,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MA,IT,US,,40,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MC,IT,TH,,30,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MK,DE,US,,190,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MK,DE,,,47,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MM,DE,US,,80,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MU,DE,US,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MU,DE,US,,3,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MX,DE,US,,2960,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MX,DE,,,295,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MX,IT,TH,,158,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MX,IT,TH,,54,skins,,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MY,DE,US,,960,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MY,DE,,,2,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MY,IT,TH,,1,leather products (small),,P,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,MY,IT,TH,,42,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,NO,DE,US,,220,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,NO,IT,US,,740,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,NZ,DE,US,,1020,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,OM,DE,US,,480,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,OM,DE,,,31,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PA,DE,US,,460,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PA,DE,,,7,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PE,DE,US,,1000,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PE,DE,,,127,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PH,DE,US,,1970,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PH,DE,,,111,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PK,DE,US,,1510,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,PK,DE,,,180,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,QA,DE,US,,770,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,QA,DE,,,120,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,QA,IT,TH,,79,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,QA,IT,US,,200,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RS,DE,US,,1720,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RS,DE,,,40,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RS,IT,US,,640,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RU,DE,US,,13690,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RU,DE,,,485,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,RU,IT,US,,6890,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SA,DE,US,,4930.048,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SA,DE,,,343.95,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SA,IT,US,,420,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SG,DE,US,,1310,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SG,DE,,,85,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SG,IT,TH,,102,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SV,DE,US,,410,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SV,DE,,,5,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,SY,DE,US,,90,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,DE,US,,1950,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,DE,,,200,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,IT,TH,,2,leather products (small),,P,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,IT,TH,,1470,skins,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,IT,TH,,118,skins,,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TH,IT,US,,400,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TM,DE,US,,100,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TN,DE,US,,6,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TN,DE,,,1,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TN,IT,US,,90,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TR,DE,SE,640,,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TR,DE,US,2700,6710,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TR,DE,,,795,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TR,IT,TH,8,16,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TR,IT,US,,910,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TT,DE,US,,100,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TW,DE,US,,4760,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TW,DE,,,190,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,TW,IT,TH,,92,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UA,DE,US,,2490.522,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UA,DE,,,0.15,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UA,IT,US,,90,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,DE,US,,70240,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,DE,,,2266,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,IT,TH,,2,leather products (small),,P,U
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,IT,TH,,10,leather products (small),,P,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,IT,TH,,549,leather products (small),,T,W
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UY,DE,US,,1140,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UY,DE,,,15,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,UZ,DE,US,,190,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,VN,DE,US,,360,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,VN,DE,,,1,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,VN,IT,US,,450,specimens,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ZA,DE,US,,4610,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ZA,DE,,,161,derivatives,,T,C
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ZA,DE,,,2,derivatives,,T,F
2019,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,ZA,IT,US,,320,specimens,,T,F
2019,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,AU,CZ,NL,,1,live,,T,C
2019,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,AU,CZ,,,1,live,,T,C
2019,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,RU,CZ,,,1,live,,Z,C
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CN,ET,,,0.1,musk,kg,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CO,ES,ET,,3,musk,g,T,C
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CO,ES,ET,,1000,musk,g,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CZ,ZA,,4,,live,,T,C
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,CZ,ZA,,1,,trophies,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,DE,TZ,,1,,trophies,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,DE,ZA,,1,,skulls,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,DE,ZA,,4,,trophies,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,DK,ZA,,3,,trophies,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,ES,ZA,,1,,skins,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,ES,ZA,,3,,trophies,,H,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,FR,ET,,,90,musk,g,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,FR,ET,,,300,musk,kg,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,IT,BJ,,3,,live,,,
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,IT,TG,,9,,live,,,
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,JP,ET,,,30,musk,kg,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,KR,ET,,,300,musk,kg,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,PE,ES,ET,,900,musk,g,T,R
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,PK,ES,ET,,0.025,musk,g,T,R
2019,III,Paradoxurus hermaphroditus,Mammalia,Carnivora,Viverridae,Paradoxurus,IT,ID,,9,,live,,,
2019,III,Gorgonacea spp.,Anthozoa,Gorgonacea,,,GB,GS,,65,,specimens,,S,W
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,CZ,US,,25,,live,,,
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,CZ,VN,,209,,live,,,
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,DE,VN,,1310,,live,,T,U
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,ES,VN,,3433,,live,,T,C
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,ES,VN,,725,,live,,T,W
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,GB,US,,87,,live,,,
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,GB,VN,,450,,live,,,
2019,N,Physignathus cocincinus,Reptilia,Sauria,Agamidae,Physignathus,NL,VN,,4413,,live,,,
2019,N,Dasylirion longissimum,,Liliales,Agavaceae,Dasylirion,CH,ES,,,10,live,,T,A
2019,N,Anas melleri,Aves,Anseriformes,Anatidae,Anas,GB,JE,,5,,bodies,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,AT,ID,,20,,live,,T,C
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,AT,ID,,34,,live,,T,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,AT,ID,,46,,live,,T,W
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,CZ,ID,,728,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,DE,ID,,60,,live,,P,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,DE,ID,,5190,,live,,T,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,DE,LK,,17,,live,,T,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,DE,SG,,9,,live,,T,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,DE,US,,84,,live,,T,U
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,GB,ID,,6331,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,GB,LK,,381,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,GB,SG,,19,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,GB,TH,,10560,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,IT,ID,,1515,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,IT,SG,,10,,live,,,
2019,N,Pterapogon kauderni,Actinopteri,Perciformes,Apogonidae,Pterapogon,NL,ID,,5476,,live,,,
2019,N,Arisaema erubescens,,Arales,Araceae,Arisaema,GB,IN,,15,,live,,,
2019,N,Arisaema galeatum,,Arales,Araceae,Arisaema,GB,IN,,60,,live,,,
2019,N,Arisaema nepenthoides,,Arales,Araceae,Arisaema,GB,IN,,900,,live,,,
2019,N,Arisaema sikokianum,,Arales,Araceae,Arisaema,DE,JP,,6,,live,,T,U
2019,N,Arisaema sikokianum,,Arales,Araceae,Arisaema,GB,JP,,250,,live,,,
2019,N,Arisaema tortuosum,,Arales,Araceae,Arisaema,GB,IN,,850,,live,,,
2019,N,Bubulcus ibis,Aves,Ciconiiformes,Ardeidae,Bubulcus,AE,NL,BE,,2,live,,T,C
2019,N,Bubulcus ibis,Aves,Ciconiiformes,Ardeidae,Bubulcus,RU,CZ,,,7,live,,T,C
2019,N,Egretta garzetta,Aves,Ciconiiformes,Ardeidae,Egretta,AE,NL,BE,,7,live,,T,C
2019,N,Egretta garzetta,Aves,Ciconiiformes,Ardeidae,Egretta,AE,NL,,,1,live,,T,C
2019,N,Egretta garzetta,Aves,Ciconiiformes,Ardeidae,Egretta,CH,DE,,,1,bodies,,T,C
2019,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,DE,CN,,20,,live,,T,U
2019,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,ES,HK,CN,1466,,skins,,T,C
2019,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,ES,HK,,24,,live,,T,C
